,sentence,similarity_with_sub,username
3795,does anyone know when waiting for tomorrow will be released,0.06173309979059935,Arcane Zp
1926,go watch my new remix of animals and forbidden voices,0.06173309979059935,Thousand channel
1756,me hace acordar a steve angello no s porque xd,0.06173309979059935,luis saavedra
2399,b martin in spinnin den ayr d beri daha bi g umar devam gelir ki gelcek daha umf daki yay hepsini sab bekliyorum lt,0.06125638918316889,DDOPE
4916,awesome track and released on my birthday too d best birthday present everrr xd lt you martin garrix,0.06111265087983809,Celery Starz
1478,turned out better than expected ik kan ook nederlands praten his name is martjijn garritsen,0.060485837890913385,Kwesi Kodjo
2613,escta increible esta cancion me encanta la intercambio ya no me gusta faded,0.060485837890913385,Mel Escobedo
465,love this song it inspired me to make my track quot f quot,0.060485837890913385,Sun Wukong TMK
1711,my neighbours love this song so much that they threw a brick into my window so they can hear it better,0.06011130897782882,Clement Vasseur
3217,martin garrix for life a q teamgarrix,0.059028133610095526,Mr. Ali
1796,this is way better than spinnin porn,0.059028133610095526,NLX
27,this video is sponsored by pok go,0.059028133610095526,john oliver
729,this is literally my type of song,0.059028133610095526,Edward Nortmann
738,this song is one of my favorite,0.059028133610095526,Lukas Korcinskis
4581,martin garrix is love hemmer schwizer do,0.059028133610095526,Mitch
4691,this track made me squirt so hard,0.059028133610095526,Krilles W.
1690,why don t hardwell and martin collaborate,0.059028133610095526,Rishab jain
4830,it s my birthday thank you martin,0.059028133610095526,#Kk0m
4500,martin this track is so fucking sick,0.059028133610095526,Aron216 Lololol
2764,amazing song and video great job martin,0.059028133610095526,Anastasija M
2432,nice shots of namibia and cape town,0.059028133610095526,ZYonZa1
3347,garrix martin do a duo with kshmr,0.059028133610095526,Banbino
1290,such great song but so little views,0.059028133610095526,huuphi phan
2245,my home namibia and south africa lt,0.059028133610095526,Bella Bergmann
1580,imagine martin garrix and alan walker collab,0.059028133610095526,Leafy Is Here
2259,this is one good track thumps up,0.059028133610095526,Andre Haber
2199,already vieuws this song is so nice,0.059028133610095526,Alewijn SL
4142,this reminds me of armin van buuren,0.059028133610095526,RANDOMUPLOADS
797,this song s melody is sooo goood,0.059028133610095526,OG Kwon
3877,you make such great music love it,0.059028133610095526,samhbs1000
2327,lovin it it s amazing,0.059028133610095526,Chiry Trudy
2567,coolest music of a q martin dope beats and balanced outs,0.05886020116850139,Victor Omolo
3930,this song is set on repeat great song martin,0.05886020116850139,Shane Williams
4081,checkt alpa one on soundcloud hes own sound is amazingg lt,0.05886020116850139,harry duck
2652,im living for this,0.058565160708227273,Geoulio Marin
135,who listen this on,0.058565160708227273,DraudeMusic
2687,that cinematography love it,0.058565160708227273,Hendrik Van de Peer
399,loooooooove this song on,0.058565160708227273,R!ot Chiddu
2448,love that digging it,0.058565160708227273,Sam Halabi
2173,wating for name of love sun is going down so fcking hyped d this fcking guy just makes myday everytime he realeases a song d,0.05800147905657416,Crazy Mashups
1679,no me gusta la cacion me encata la amo sigue asi martin y no deje de seguir tu sue love martin garrix,0.05702659485122011,Kimberly Brito
3663,this song is so dopeeeeeee just love martin so muchhhhh vietnam welcome you martinnnnn lt,0.056816551430892766,Khanh Ly Nguyen
817,windows dialog windows has detected that this song is awesome,0.05635435216671453,ASHRAF radzi
3414,what a production oh man amazing track and amazing pictures,0.05635435216671453,ZEK Music
3038,if you go to bolivia to film a video you will find amazing vews,0.055215763037423274,Información Saludable
780,love this,0.05521576303742327,Federico Kaeser
1578,love this,0.05521576303742327,jordan123 4
4637,is exelente,0.05521576303742327,El ÜLY OMG
764,upload day is my birthday thank you martin,0.05521576303742327,????????
5,love it,0.05521576303742327,Leeleee X
2778,love you marty you rock lt,0.05521576303742327,Manjari Bhatt
1084,martin needs to do a song with avb,0.05521576303742327,Goncalo Sousa
2508,love it,0.05521576303742327,mohisha parineeta
4640,is awesome,0.05521576303742327,Randu Gide
5040,next is name of love can t wait,0.05521576303742327,???
627,martin garrix and armin van buuren should collab,0.05521576303742327,sky fire
4395,today it s my birthday thank you martins,0.05521576303742327,nikolina zar
1321,love it,0.05521576303742327,jordyna jones
2281,love it,0.05521576303742327,GTA5Videos
1125,thank you,0.05521576303742327,Oscar Ag
1661,guys check out area spaceships by martin garrix,0.05521576303742327,Crystalinqq - 2b2t & more
2201,love it,0.05521576303742327,Gayatri Mehta
3445,loving it,0.05521576303742327,Viraj Joshi
1806,releasing this song for launchpad users on monday,0.05521576303742327,Nitrotivity
2635,is best,0.05521576303742327,shivam agnihotri
3968,this is cape town omggggggg my beautiful city,0.05521576303742327,Lailah Groenewald
4339,heard much better music this garrix is overrated,0.05521576303742327,reybley
1260,me encantaaaa,0.05521576303742327,María José Astete
1170,you good,0.05521576303742327,yostin vasquez
834,love it,0.05521576303742327,Vanessa Schsky
4048,is gooood,0.05521576303742327,Jose Tamayo Tamayo
3944,is cool,0.05521576303742327,the owl
1689,can t wait to see mg at veld,0.05521576303742327,Lawrence S.
2736,half of this song s views is mine,0.05521576303742327,tung tran
1790,love it,0.05521576303742327,N.A.P Spaceman
3190,love it,0.05521576303742327,ANAIS
4198,his style s why he stands out there,0.05521576303742327,Mextio Tiomex
3401,love it,0.05521576303742327,Moniw :3
438,yes no no yes,0.05521576303742327,Mostafa Alkdmaoy
4972,me encanta,0.05521576303742327,Angiie RG
2428,el me,0.05521576303742327,THE VIRU5
3637,love it,0.05521576303742327,Mia Bevk
3356,love it,0.05521576303742327,Nich H
4350,woooo waking up to this ill take it,0.05521576303742327,Aleksandar Chonich
547,love it,0.05521576303742327,game hunters
1919,proud to be dutch netherlands is best sowiezo,0.05521576303742327,dutchsoldier2001
2033,idk why this remind me of coelhos alchemist,0.05521576303742327,Dragana T
3095,third party look where yall at now congrats,0.05521576303742327,andy lou
1913,love this,0.05521576303742327,TheOfficialStage
4622,love it,0.05521576303742327,Giovana Milena
2983,mmmmmmmmmmm no,0.05521576303742327,?v?? Hïla?ï?
2913,love this,0.05521576303742327,Shane Belles
2877,me encanta,0.05521576303742327,Paola Campos
2964,love this,0.05521576303742327,aj biscocho
1203,me gusto,0.05521576303742327,Alan Vicoria Joya
2851,is awesome,0.05521576303742327,Dream Star
698,you are,0.05521576303742327,kiki x
4709,love it,0.05521576303742327,Steije Pieters
2940,love it,0.05521576303742327,Mado van Gils
3532,garrix is becoming a master at progressive house,0.05521576303742327,TheGabrielPT
4505,bae life,0.05521576303742327,CatPlays 5424
4481,love you,0.05521576303742327,Drifterko
873,is amazing,0.05521576303742327,Jibaja001
2005,me encanta,0.05521576303742327,Anel Orta
2328,rip martin garrix he was truely a legend and a great inspiration may his soul have a joyous afterlife,0.05466081666101212,Random person
3275,definitely worth waiting for this song love it probably one of my favorite,0.054143510228026256,Lukas Stinson
4319,garrix is without a doubt cant wait to see him again at creamfields,0.054143510228026256,King SRKY
2329,my favourite track of martin garrix by far but when a extended mix,0.054143510228026256,DANGAR
2241,hallo martijn of andere dj ers in de wereld ik weet dat jullie deze vraag zowieso niet gaan beantwoorden maar alsnog welk dj programma gebruik je het zou tof zijn als iemand reageert,0.05279636773484546,De RidderHaantjes
2633,more views for this magic,0.05238227218271836,Johannes Murukas
1340,martin garrix is a genius,0.05238227218271836,Jeremy S
3130,been waiting for this song,0.05238227218271836,BeefProductions
935,me lembra a musica reload,0.05238227218271836,Augusto Neto
4515,amazing for it since ultra,0.05238227218271836,alexandra
2654,saw this at k views,0.05238227218271836,Emilio Constantino
3436,it s been a while,0.05238227218271836,Emilio Alexandre
1664,thumbs up for this vid,0.05238227218271836,Allan Paul Bagagnan
608,they is for win xd,0.05238227218271836,Yeymi_PQ
4672,waited for it so much,0.05238227218271836,GRS
4824,congrats for this track absolutely,0.05238227218271836,Daniiel MT
2264,a great song love it,0.05238227218271836,Xerox 94
4393,was waiting for this omggg,0.05238227218271836,IIAANNCCHHUUAA
661,he was looking for mewtwo,0.05238227218271836,Giacomo Garbarino
2875,that song is fuckin awesome,0.05238227218271836,Ekin Apaydin
4070,wouw is a perfect song,0.05238227218271836,Alfo Palandri
3874,been waiting for this day,0.05238227218271836,Kyle Hechanova
3420,this is a very big big big production,0.05217399194560514,Nitro Dax
1559,martijn can you please bring your festival remixe online,0.052057920629535355,Rafie Egas
4780,who all liked this video without even watching it,0.052057920629535355,EmEssMASHUPS- CopyrightFreeMusic
3713,this is now my favourite song of martin gariixx,0.052057920629535355,ochandojuan
4347,it s something unreal love it already,0.052057920629535355,klerintina
1255,song is awesome music video is meh,0.052057920629535355,Arminecraft
674,this song is seriosly copied from avicii seek bromance,0.052057920629535355,All About Top Tens
1540,soooooo pumped to see martin at tomorrowland this year,0.052057920629535355,Chris Seibert
3760,he became so much better when he left spinnin this if u think martin garrix would be no dj,0.05111986324432478,Jose Angelo Villarmino
4923,ik moest gister in een tent draaien toen kreeg ik een melding via youtube van jou ik heb hem afgespeeld en de hele tent ging los egt geweldig,0.05066945919381401,Chris Leenaerts
4492,wow it s really really amazing thank you martin for your best musics,0.05040486490909449,Nina Williams
316,alan walker and mart garrix is awesome alan walker y mart garrix es incre,0.049944536865902014,Facu xD
2054,you are wonderful could you consult my channel zarkonight could you listen et comment,0.049944536865902014,ZarkoNight
541,what kind of shorts are those can somebody tell me,0.04938647983247948,aspiring man chindon
365,this song is best to hear while alone long drive,0.04938647983247948,Best Videos
1342,why do all martin s songs makes me feel well,0.04938647983247948,Musiclover
5043,this music makes me happy other than whatever supercool lt,0.04938647983247948,Athul Joseph
1534,last weeknd on wireless festival whohoooooo looking forward for creamfields,0.04938647983247948,Markéta Slaninová
4255,can t wait to see martin garrix at edc lv,0.04938647983247948,andy manne
2783,amo esta canci me inspira me motiva garrix,0.04938647983247948,jeison mauricio zavala del cid
5107,plz plz let it be name of love,0.04938647983247948,MADLO official
4206,amazing traaack im have been waiting fot this almost month,0.04938647983247948,Melanie Nicole
2920,omg that man is so fucking beautiful o how adorable his appearence is p,0.0488043005901894,Dadika145
1309,garrix is actually a musical genious,0.047818253479750376,Player Horstaford
826,suck a progressive banger love it,0.047818253479750376,T3ZARIS
2961,still waiting for rewind repeat it,0.047818253479750376,AutoBenzt Hamilton
2660,no longer gives a martin garrix,0.047818253479750376,Tonny Guardado
1562,martin garrix is a great dj,0.047818253479750376,Nathan S
1864,martin garrix is on fucking fire,0.047818253479750376,Teagan
